Plot Number,Zone,Subzone,Site Series,Accuracy,Latitude,Longitude,Elevation,Spp
12-2212,CWH,vm1,6,10,54.12088013,-129.5938873,27,Ba
12-2214,CWH,vh 2,1,10,54.29634094,-129.9394531,382,Ba
12-2215,CWH,vh2,11,10,54.2974205,-129.9397583,410,Ba
12-2216,MH,wh,7,10,54.58639908,-130.2655182,727,Ba
12-2221,CWH,ws2,1,10,55.10888672,-129.4891968,480,Ba
12-2240,MH,mm2,5,,49.5300827,-121.3016968,1254,Ba
12-2241,MH,mm2,1,,49.52202606,-121.4810257,1230,Ba
12-2242,MH,mm2,2,,49.52180481,-121.4810562,1241,Ba
12-2243,MH,mm1,1,10,49.4783783,-121.6428528,1323,Ba
12-2245,MH,mm2,1,10,52.38516998,-126.1622086,1220,Ba
12-2247,MH,mm2,7,,52.29328918,-126.3433533,1376,Ba
12-2249,MH,mm2,1,10,52.18706131,-126.1967468,1130,Ba
12-2250,MH,mm2,7,10,52.18983078,-126.3096008,1400,Ba
12-2253,CWH,mm1,3,,49.22106934,-124.5357971,833,Ba
12-2254,CWH,mm2,3,,49.22153854,-124.5366974,839,Ba
12-2255,CWH,mm2,3,10,48.93188095,-124.2363968,891,Ba
12-2256,CWH,mm2,1,,48.98910904,-124.0353165,725,Ba
12-2257,MH,mm2,3,10,50.71466827,-123.4609985,1365,Ba
12-2261,MH,mm2,1,10,52.86536026,-126.6399994,1106,Ba
12-2262,MH,mm2,3,10,52.86608124,-126.6406937,1067,Ba
12-2265,CWH,ds2,8,10,52.68729019,-126.5024796,768,Ba
12-2269,MH,mm2,1,10,52.29325104,-126.3447266,1433,Ba
12-2270,MH,mm2,5,10,52.29333115,-126.3438721,1430,Ba
12-2271,CWH,ws2,3,10,52.27452087,-126.3395309,658,Ba
12-2282,CWH,ms1,3,10,49.95983887,-121.6810226,883,Ba
12-3378,MH,whp,2,10,53.39308167,-129.0975037,685,Ba
12-9530,CWH,vm1,7,6,50.08903122,-124.0873032,236,Ba
12-9532,CWH,vm1,5,1000,50.08654404,-124.0888519,225,Ba
12-9538,CWH,vm2,1,10000,50.05916595,-124.0396957,842,Ba
12-9539,CWH,vm2,6,10000,50.05971527,-124.0385361,820,Ba
12-9540,CWH,vm2,6,1000,50.06119156,-124.0384598,787,Ba
12-9541,CWH,vm1,1,10000,50.27296066,-123.9126129,248,Ba
12-9542,CWH,vm1,7,10000,50.27450562,-123.9098129,238,Ba
12-9543,CWH,vm1,1,10000,50.27606964,-123.9108505,275,Ba
12-9591,CWH,vm2,1,12,49.48814392,-123.572258,717,Ba
12-9592,CWH,vm2,7,10000,49.48875427,-123.57061,695,Ba
12-9593,CWH,vm2,5,14,49.48664856,-123.5426941,779,Ba
12-9594,CWH,vm2,1,12,49.48493576,-123.5396805,826,Ba
12-9595,CWH,vm2,5,16,49.63101196,-123.5393143,853,Ba
12-9596,CWH,vm2,7,8,49.62232971,-123.5359802,747,Ba
12-9597,CWH,vm2,7,10,49.62176895,-123.5333023,639,Ba
12-9598,CWH,vm2,5,13,49.62169266,-123.5321121,696,Ba
9621340,MS,mw1,,10000,49.05647278,-120.7351532,1151,Ba
963956,ICH,mc1,2,,55.5031395,-128.9517975,209,Ba
963975,ICH,mc2,01b,,55.40327835,-128.8253937,230,Ba
9900852,CWH,ws1,4,,54.45261002,-128.0471954,200,Ba
9900853,CWH,vm1,8,,54.06092072,-128.6219025,194,Ba
9900854,CWH,ws2,1,,54.24111176,-128.7127075,264,Ba
9900874,CWH,ws2,1,,54.51594162,-127.9147034,499,Ba
9900875,CWH,ws1,4,,54.45988846,-128.0180054,279,Ba
9900877,CWH,ws2,1,,54.05950165,-128.5334015,455,Ba
9901603,ICH,mc2,4,,55.38684845,-128.8963928,206,Ba
9902906,CWH,ws2,6,,55.14524078,-129.0491943,643,Ba
9902907,CWH,ws2,1,,55.14369965,-129.0471039,680,Ba
9902908,ICH,mc2,4,,55.15513992,-129.0305023,357,Ba
BB1B16,CWH,vh2,66,,52.36666489,-128.137207,110,Ba
BB1B20,CWH,vh2,11,,52.1483345,-128.0897064,10,Ba
BB1B38,CWH,vh2,7,,52.22027588,-128.0025024,10,Ba
BB1B44,CWH,vh2,13,,52.24861145,-127.8460999,360,Ba
BB1B48,CWH,vm1,1,,52.30888748,-127.8135986,250,Ba
BB1B6,CWH,vh2,6,,52.04472351,-128.0653076,10,Ba
BB3Y22,CWH,vm1,3,,52.38083267,-127.4978027,20,Ba
BB3Y23,CWH,vm1,5,,52.41055679,-127.4319,25,Ba
BB3Y24,CWH,vm1,1,,52.41833496,-127.5614014,140,Ba
BB3Y25,CWH,vm1,1,,52.28888702,-127.7277985,480,Ba
BB3Y26,CWH,vm1,1,,52.29555511,-127.7474976,30,Ba
BB3Y28,CWH,vm1,14,,52.54000092,-127.3139038,220,Ba
BB3Y3,CWH,vm1,8,,52.63472366,-127.299202,500,Ba
BB1B9,CWH,vh2,1,,52.68166733,-129.0644073,70,Ba
BB1M10,CWH,vh2,11,,52.6538887,-129.0350037,70,Ba
BB1M15,CWH,vh2,4,,52.37361145,-128.1916962,30,Ba
BB1M16,CWH,vh2,4,,52.35944366,-128.2344971,140,Ba
BB1M18,CWH,vh2,7,,51.76277924,-128.0372009,30,Ba
BB1M3,CWH,vh2,1,,51.98138809,-128.0668945,80,Ba
BB1M32,CWH,vh2,6,,52.11777878,-127.9413986,180,Ba
BB1M36,CWH,vh2,4,,52.24750137,-127.993103,40,Ba
BB1M37,CWH,vh2,4,,52.2919426,-128.0019073,20,Ba
BB1M39,CWH,vh2,4,,52.38750076,-127.9191971,180,Ba
BB1M42,CWH,vm1,5,,52.44555664,-127.8694,100,Ba
BB1M43,CWH,vh2,4,,52.39110947,-127.8458023,80,Ba
BB1M45,CWH,vm1,1,,52.30027771,-127.8022003,180,Ba
BB1M47,CWH,vm1,1,,52.47166824,-127.8261032,30,Ba
BB1M48,CWH,vm1,1,,52.45111084,-127.7127991,20,Ba
BB1M5,CWH,vh2,4,,52.04999924,-128.0594025,30,Ba
BB1M50,CWH,vm1,8,,52.54499817,-127.7799988,300,Ba
BB1M51,CWH,vh2,7,,52.29916763,-127.8758011,140,Ba
BB1M52,CWH,vh2,4,,52.30083466,-127.8244019,400,Ba
BB1M7,CWH,vh2,6,,52.67555618,-129.0778046,100,Ba
BB2B1,CWH,vm2,1,,52.77222061,-127.3242035,520,Ba
BB2B11,MH,mm2,27,,53.19777679,-127.0738983,890,Ba
BB2B12,MH,mm2,3,,53.18361282,-127.0616989,870,Ba
BB2B13,MH,mm2,1,,53.14222336,-127.0205994,1090,Ba
BB2B15,CWH,ws2,4,,53.18444443,-127.2996979,330,Ba
BB2B18,CWH,ws2,4,,52.78527832,-127.1825027,450,Ba
BB2B19,CWH,ws2,1,,52.76916504,-127.1707993,440,Ba
BB2B20,MH,mm2,1,,53.20277786,-127.1588974,800,Ba
BB2B23,CWH,ms2,1,,53.15444565,-127.2241974,250,Ba
BB2B24,CWH,ms2,1,,53.15972137,-127.2536011,260,Ba
BB2B25,MH,mm2,27,,53.06944275,-127.1196976,680,Ba
BB2B26,CWH,ms2,1,,53.10972214,-127.1819,190,Ba
BB2B28,CWH,ms2,1,,53.03527832,-127.1283035,120,Ba
BB2B3,CWH,vm2,5,,52.6855545,-127.3427963,220,Ba
BB2B34,CWH,ws2,1,,53.01499939,-127.0121994,680,Ba
BB2B35,CWH,ms2,11,,52.98833466,-127.0428009,380,Ba
BB2B36,CWH,ws2,6,,52.9711113,-127.0111008,460,Ba
BB2B38,CWH,ms2,1,,52.97444534,-127.131897,40,Ba
BB2B4,CWH,vm2,1,,52.69722366,-127.3431015,220,Ba
BB2B41,CWH,vm1,8,,52.61194611,-127.5327988,160,Ba
BB2B42,CWH,vm2,6,,52.62055588,-127.4738998,250,Ba
BB2B44,CWH,vm2,8,,52.46194458,-127.4024963,480,Ba
BB2B6,CWH,vm1,1,,52.66110992,-127.3143997,180,Ba
BB2B7,CWH,vm2,8,,52.67055511,-127.2185974,430,Ba
BB2B8,CWH,vm1,1,,52.61861038,-127.2033005,10,Ba
BB2G1,CWH,vm2,1,,52.69416809,-127.3486023,220,Ba
BB2G11,CWH,ws2,1,,52.97138977,-127.0111008,460,Ba
BB2G3,MH,mm2,1,,53.14083481,-127.018898,1090,Ba
BB2G4,MH,mm2,9,,53.14083481,-127.0180969,1070,Ba
BB2G7,MH,mm2,27,,53.06861115,-127.1213989,670,Ba
BB2G9,CWH,ms2,1,,53.0363884,-127.1219025,180,Ba
BB2Y1,CWH,vm2,10,,52.77027893,-127.3255997,530,Ba
BB2Y10,MH,mm2,1,,53.19833374,-127.0777969,840,Ba
BB2Y11,MH,mm2,1,,53.19250107,-127.0681,800,Ba
BB2Y12,MH,mm2,2,,53.14194489,-127.0186005,1020,Ba
BB2Y13,CWH,ws2,1,,53.1866684,-127.3013992,270,Ba
BB2Y14,CWH,ws2,1,,53.1194458,-127.3514023,350,Ba
BB2Y15,CWH,ms2,1,,53.15555573,-127.2977982,230,Ba
BB2Y18,CWH,ws2,1,,52.7836113,-127.1785965,440,Ba
BB2Y19,CWH,ws2,1,,52.76972198,-127.1682968,450,Ba
BB2Y2,CWH,vm2,1,,52.74000168,-127.3432999,400,Ba
BB2Y20,MH,mm2,2,,53.19638824,-127.1580963,880,Ba
BB2Y21,MH,mm2,3,,53.24000168,-127.1275024,980,Ba
BB2Y22,CWH,ms2,1,,53.16555405,-127.2249985,320,Ba
BB2Y23,CWH,ms2,1,,53.14222336,-127.2371979,260,Ba
BB2Y24,MH,mm2,1,,53.06861115,-127.1188965,680,Ba
BB2Y25,CWH,ms2,1,,53.11000061,-127.1828003,220,Ba
BB2Y26,CWH,ms2,3,,53.11083221,-127.1483002,260,Ba
BB2Y3,CWH,vm2,6,,52.69361115,-127.3324966,240,Ba
BB2Y30,MH,mm2,2,,52.72527695,-127.0021973,780,Ba
BB2Y31,CWH,ms2,1,,52.74416733,-127.0896988,220,Ba
BB2Y32,MH,mm2,1,,53.00583267,-126.9364014,1220,Ba
BB2Y33,CWH,ws2,1,,53.01305389,-126.9918976,740,Ba
BB2Y34,CWH,ms2,6,,52.98860931,-127.0410995,400,Ba
BB2Y35,CWH,ws2,1,,52.9711113,-127.0105972,480,Ba
BB2Y36,MH,mm2,1,,52.93805695,-127.0033035,920,Ba
BB2Y37,CWH,ms2,7,,52.9711113,-127.1331024,75,Ba
BB2Y4,CWH,vm2,10,,52.69277954,-127.3443985,230,Ba
BB2Y40,CWH,vm1,6,,52.62111282,-127.5233002,180,Ba
BB2Y42,MH,mm1,1,,52.52694321,-127.3563995,610,Ba
BB2Y43,CWH,vm2,9,,52.47166824,-127.3597031,510,Ba
BB2Y44,MH,mm1,5,,52.47000122,-127.4330978,810,Ba
BB2Y6,CWH,vm2,1,,52.67889023,-127.2397003,480,Ba
BB2Y7,CWH,vm2,1,,52.60666656,-127.2018967,580,Ba
BB3G10,CWH,vm1,9,,52.64722061,-127.2733002,150,Ba
BB3G11,CWH,vm1,12,,52.64305496,-127.2581024,140,Ba
BB3G12,CWH,vm1,1,,52.64222336,-127.2369003,80,Ba
BB3G17,CWH,vm1,1,,52.53749847,-127.2806015,60,Ba
BB3G3,CWH,vm1,1,,52.29639053,-127.7472,20,Ba
BB3G5,CWH,vm1,1,,52.54138947,-127.3167038,200,Ba
BB3M10,CWH,vm1,9,,52.54333496,-127.697197,60,Ba
BB3M13,CWH,vm2,1,,52.34916687,-127.611702,480,Ba
BB3M14,CWH,vm2,6,,52.32472229,-127.6232986,540,Ba
BB3M15,CWH,vm1,5,,52.31694412,-127.6055984,20,Ba
BB3M16,CWH,vm2,1,,52.34527588,-127.5085983,680,Ba
BB3M17,MH,mm1,1,,52.50361252,-127.4682999,720,Ba
BB3M18,CWH,vm1,1,,52.6297226,-127.6149979,100,Ba
BB3M19,CWH,vm1,6,,52.56027603,-127.6130981,340,Ba
BB3M21,CWH,vm1,8,,52.38805389,-127.5017014,40,Ba
BB3M23,MH,mm1,1,,52.4030571,-127.5772018,580,Ba
BB3M25,CWH,vm1,1,,52.29499817,-127.7469025,30,Ba
BB3M26,CWH,vm2,11,,52.3722229,-127.6136017,580,Ba
BB3M27,CWH,vm1,1,,52.53749847,-127.3191986,220,Ba
BB3M3,CWH,vm1,5,,52.61222076,-127.2724991,260,Ba
BB3M4,CWH,vm1,5,,52.55250168,-127.4216995,170,Ba
BB3M6,CWH,vm2,6,,52.68861008,-127.7380981,440,Ba
BB3M7,CWH,vm2,8,,52.65888977,-127.7046967,400,Ba
BB3M8,CWH,vm1,6,,52.57972336,-127.7294006,100,Ba
BB3M9,CWH,vm1,5,,52.35388947,-127.6797028,60,Ba
BB3Y13,MH,mm1,7,,52.34722137,-127.6108017,490,Ba
BB3Y16,CWH,vm2,7,,52.34361267,-127.5064011,610,Ba
BB3Y17,MH,mm1,1,,52.5008316,-127.4719009,680,Ba
BB3Y18,CWH,vm1,1,,52.64055634,-127.6427994,210,Ba
BB3Y30,CWH,vm1,1,,52.49777603,-127.2739029,60,Ba
BB3Y32,CWH,vm1,9,,52.6455574,-127.2846985,180,Ba
BB3Y33,CWH,vm1,1,,52.64527893,-127.2624969,200,Ba
BB3Y34,CWH,vm1,6,,52.64166641,-127.2319031,110,Ba
BB3Y38,CWH,vm2,5,,52.56388855,-127.2977982,560,Ba
BB3Y39,CWH,vm1,12,,52.54055405,-127.2833023,60,Ba
BB3Y4,CWH,vm1,1,,52.5616684,-127.4375,90,Ba
BB3Y7,CWH,vm2,6,,52.64389038,-127.7039032,220,Ba
BC3M10,CWH,ms2,6,,51.8125,-126.2272034,160,Ba
BC3M11,CWH,ms2,1,,51.82027817,-126.2549973,140,Ba
BC3M13,CWH,ms2,1,,51.86305618,-126.2981033,240,Ba
BC3M15,CWH,ms2,4,,51.88083267,-126.2746964,290,Ba
BC3M16,CWH,ms2,6,,51.87944412,-126.2857971,280,Ba
BC3M17,MH,mm2,6,,52.19749832,-126.3210983,1250,Ba
BC3M18,CWH,ws2,1,,52.2472229,-126.3041992,820,Ba
BC3M20,CWH,ws2,4,,52.23222351,-126.3968964,950,Ba
BC3M23,CWH,ws2,1,,52.31083298,-126.5357971,900,Ba
BC3M24,CWH,ms2,4,,52.27583313,-126.6643982,540,Ba
BC3M25,CWH,ms2,4,,52.32860947,-126.697197,240,Ba
BC3M26,CWH,ws2,1,,52.32249832,-126.7613983,720,Ba
BC3M27,CWH,ms2,1,,52.37444305,-126.7086029,440,Ba
BC3M28,CWH,ds2,1,,52.41472244,-126.1549988,180,Ba
BC3M3,ESSF,mk,3,,52.59999847,-126.4336014,1080,Ba
BC3M4,CWH,ms2,1,,52.5055542,-126.391098,400,Ba
BC3M7,CWH,ws2,1,,51.85083389,-126.0378036,650,Ba
BC3M8,CWH,ms2,1,,51.8461113,-126.1164017,310,Ba
BC3M9,CWH,ws2,1,,51.76916504,-126.1102982,1010,Ba
BC3Y11,CWH,ms2,1,,51.81888962,-126.2544022,160,Ba
BC3Y13,CWH,ms2,1,,51.8694458,-126.2921982,280,Ba
BC3Y15,CWH,ms2,1,,51.88083267,-126.2564011,430,Ba
BC3Y16,CWH,ms2,1,,51.88027954,-126.2869034,290,Ba
BC3Y18,CWH,ws2,3,,52.2508316,-126.3080978,770,Ba
BC3Y19,CWH,ws2,1,,52.26777649,-126.3208008,750,Ba
BC3Y20,CWH,ws2,1,,52.24333191,-126.3917007,960,Ba
BC3Y22,CWH,ms2,7,,52.37388992,-126.4496994,200,Ba
BC3Y23,CWH,ms2,1,,52.35250092,-126.5475006,640,Ba
BC3Y24,CWH,ms2,6,,52.27694321,-126.6639023,540,Ba
BC3Y25,CWH,ms2,6,,52.30027771,-126.7172012,660,Ba
BC3Y26,CWH,ws2,1,,52.3077774,-126.768898,840,Ba
BC1B15,CWH,ms2,1,,52.35055542,-126.1292038,590,Ba
BC1B17,ESSF,mk,4,,53.0830574,-126.8208008,960,Ba
BC1B18,ESSF,mk,1,,53.06944275,-126.8677979,980,Ba
BC1B24,CWH,ds2,3,,52.79027939,-126.6567001,180,Ba
BC1B25,MH,mm2,5,,52.86722183,-126.6406021,1000,Ba
BC1B28,MH,mm2,1,,53.04277802,-127.200798,790,Ba
BC1B30,CWH,ms2,1,,52.97138977,-127.1339035,40,Ba
BC1B39,CWH,ws2,1,,52.7547226,-126.9289017,540,Ba
BC1B41,CWH,ms2,4,,52.43999863,-126.5342026,160,Ba
BC1B43,CWH,ms2,1,,52.47000122,-126.6830978,50,Ba
BC1B8,CWH,ms2,1,,52.20527649,-126.0875015,640,Ba
BC1M1,CWH,ws2,1,,52.56611252,-126.490303,920,Ba
BC1M12,CWH,ms2,1,,52.20611191,-126.0821991,640,Ba
BC1M14,CWH,ms2,1,,52.29861069,-126.1093979,590,Ba
BC1M2,CWH,ms2,6,,52.51916504,-126.5543976,360,Ba
BC1M24,MH,mm2,1,,52.99833298,-126.6772003,1010,Ba
BC1M25,CWH,ms2,1,,52.91444397,-126.7530975,740,Ba
BC1M29,ESSF,mk,5,,52.90250015,-126.6172028,940,Ba
BC1M31,ESSF,mk,1,,52.7480545,-126.6271973,1230,Ba
BC1M32,CWH,ws2,4,,53.01305389,-127.1849976,520,Ba
BC1M34,CWH,ms2,1,,52.94610977,-127.1502991,60,Ba
BC1M39,CWH,ms2,1,,52.80749893,-126.8225021,130,Ba
BC1M44,CWH,ws2,3,,52.74944305,-126.9263992,570,Ba
BC1M46,CWH,ms2,1,,52.34555435,-126.4375,280,Ba
BC1M47,CWH,ms2,4,,52.28055573,-126.4047012,360,Ba
BC1M5,CWH,ms2,6,,52.46277618,-126.7316971,260,Ba
BC2B14,CWH,ws2,1,,52.61694336,-126.7253036,560,Ba
BC2B15,CWH,ms2,6,,52.6222229,-126.7810974,430,Ba
BC2B19,CWH,ws2,1,,52.54444504,-126.8694,730,Ba
BC2B2,MH,mm2,1,,52.56638718,-126.6493988,940,Ba
BC2B20,CWH,ms2,1,,52.5988884,-126.9602966,370,Ba
BC2B21,CWH,ms2,6,,52.41749954,-126.8602982,140,Ba
BC2B3,CWH,ms2,1,,52.5280571,-126.6691971,250,Ba
BC2B4,MH,mm2,1,,52.4980545,-126.6194,1090,Ba
BC2B45,MH,mm2,1,,52.48416519,-126.4456024,1100,Ba
BC2B6,CWH,ms2,1,,52.49277878,-126.6680984,200,Ba
BC2B8,MH,mm2,5,,52.29416656,-126.575798,970,Ba
BC2G14,MH,mm2,2,,52.46611023,-126.4094009,1350,Ba
BC2Y1,CWH,ms2,1,,52.54611206,-126.6583023,310,Ba
BC2Y10,CWH,ws2,3,,52.72694397,-126.8833008,500,Ba
BC2Y14,CWH,ws2,1,,52.61500168,-126.7144012,600,Ba
BC2Y15,CWH,ms2,11,,52.62361145,-126.7917023,400,Ba
BC2Y17,MH,mm1,2,,52.60916519,-127.0400009,680,Ba
BC2Y19,CWH,ws2,1,,52.54444504,-126.875,700,Ba
BC2Y2,MH,mm2,3,,52.59249878,-126.5567017,1030,Ba
BC2Y20,CWH,ms2,6,,52.5969429,-126.9571991,360,Ba
BC2Y21,CWH,ms2,6,,52.43222046,-126.8566971,240,Ba
BC2Y22,CWH,ds2,1,,52.34638977,-126.0796967,300,Ba
BC2Y27,ESSF,mw,1,,52.4719429,-126.2256012,1320,Ba
BC2Y3,MH,mm2,1,,52.56638718,-126.6524963,940,Ba
BC2Y4,CWH,ms2,4,,52.53472137,-126.6718979,260,Ba
BC2Y41,ESSF,mw,1,,52.1566658,-125.9068985,1220,Ba
BC2Y6,CWH,ms2,3,,52.49194336,-126.6757965,300,Ba
BC2Y7,CWH,ms2,4,,52.45249939,-126.6893997,140,Ba
BC2Y9,CWH,ms2,1,,52.33750153,-126.6007996,510,Ba
BC3G1,CWH,ms2,1,,51.81638718,-126.2536011,220,Ba
BC3G2,CWH,ms2,7,,51.8777771,-126.2878036,260,Ba
BC3Y4,CWH,ms2,6,,52.51444626,-126.4002991,380,Ba
BC3Y7,CWH,ms2,1,,51.85388947,-126.0550003,560,Ba
BC3Y8,CWH,ms2,6,,51.8433342,-126.1027985,330,Ba
BC3Y9,CWH,ms2,1,,51.77916718,-126.1624985,740,Ba
BIRK13,CWH,ms1,1,,50.38325882,-122.7612686,1025,Ba
BIRK16,CWH,ms1,1,,50.5994606,-122.6487579,1170,Ba
BIRK19,ESSF,mw,3,,50.4942627,-122.704834,1500,Ba
BIRK20,CWH,ms1,1,,50.5003624,-122.713295,1250,Ba
BIRK21,MH,mm2,1,,50.48710632,-122.8281403,1555,Ba
BIRK22,MH,mm2,5,,50.48682404,-122.8251495,1621,Ba
BIRK23,MH,mm2,1,,50.49087143,-122.8016663,1383,Ba
BIRK24,CWH,ms1,6,,50.49226761,-122.7874756,1197,Ba
BIRK25,CWH,ms1,4,,50.49665833,-122.7742004,1168,Ba
BIRK26,CWH,ms1,3,,50.49917603,-122.7692261,1050,Ba
BIRK28,CWH,ds1,3,,50.50329971,-122.7557526,958,Ba
BCTC043,CWH,ws1,1,,54.45254517,-128.6356812,112,Ba
BCTC044,CWH,ws1,5,,54.46990204,-128.6752014,96,Ba
BCTC045,CWH,ws1,1,,54.48320389,-128.6848602,60,Ba
BCTC053,CWH,ws1,03b,,54.61069489,-128.7055664,231,Ba
BCTC054,CWH,ws1,1,,54.6604805,-128.7627411,221,Ba
BCTC060,ICH,mc1,2,,55.65491867,-128.7306213,325,Ba
BCTC061,ICH,mc1,1,,55.59149551,-128.7294464,265,Ba
BCTC065,CWH,ws1,1,,54.85673904,-128.8486633,175,Ba
BCTC066,CWH,ws1,1,,54.91205978,-128.8741913,225,Ba
BCTC067,CWH,ws1,1,,54.95783615,-128.8555145,,Ba
BCTC073,CWH,ws2,7,,55.23737717,-128.6623535,500,Ba
BCTC074,CWH,ws2,1,,55.1483078,-128.7088165,965,Ba
BIRK01,CWH,ms1,,,50.58467102,-122.6465225,1030,Ba
BIRK02,CWH,ms1,4,,50.60689163,-122.6545792,1230,Ba
BIRK03,ESSF,mw,6,,50.60991287,-122.654335,1250,Ba
BIRK04,ESSF,mw,7,,50.61607742,-122.6529617,1260,Ba
BIRK05,ESSF,mw,4,,50.6231575,-122.6566544,1385,Ba
BIRK06,CWH,ms1,4,,50.60005569,-122.6522903,1170,Ba
BIRK07,ESSF,mw,1,,50.62828064,-122.6592026,1494,Ba
BIRK10,CWH,ms1,1,,50.3899765,-122.7826691,1130,Ba
BIRK32,CWH,ds1,5,,50.50008392,-122.7519073,917,Ba
BIRK33,ESSF,mw,1,,50.57067871,-122.8817749,1430,Ba
BIRK34,ESSF,mw,7,,50.57130051,-122.8847961,1447,Ba
BIRK35,ESSF,mw,6,,50.56902695,-122.8610764,1306,Ba
BIRK38,ESSF,mw,4,,50.56121063,-122.8406982,1300,Ba
BIRK39,ESSF,mw,7,,50.55368042,-122.8245468,1250,Ba
BIRK40,CWH,ms1,1,,50.54550171,-122.8052597,40,Ba
BIRK41,CWH,ms1,6,,50.54465866,-122.7959366,1017,Ba
BIRK42,CWH,ms1,3,,50.53578186,-122.7909622,1140,Ba
BIRK44,MH,mm2,1,,50.52069473,-122.8134155,1383,Ba
BIRK45,CWH,ds1,3,,50.52370071,-122.7442093,836,Ba
BIRK50,CWH,ms1,1,,50.53226089,-122.7888718,1148,Ba
BIRK51,CWH,ms1,1,,50.53387833,-122.777832,1065,Ba
BIRK54,CWH,ms1,2,,50.3920517,-122.6834259,992,Ba
BIRK55,CWH,ms1,3,,50.39617157,-122.6836395,822,Ba
BIRK66,IDF,ww,2,,50.49800491,-122.7309265,648,Ba
BIRK68,MH,mm2,5,,50.52077484,-122.7834396,1640,Ba
BIRK69,MH,mm2,3,,50.51860428,-122.7814331,1625,Ba
BIRK70,MH,mm2,1,,50.51862335,-122.7670135,1349,Ba
CALL02,CWH,ms1,1,,50.185062,-123.188117,,Ba
CALL03,CWH,ms1,4,,50.0658493,-123.1648178,,Ba
CALL05,CWH,ms1,1,,50.07643127,-123.1667175,,Ba
CALL06,CWH,ms1,4,,50.07643127,-123.1667175,,Ba
CALL07,MH,mm2,1,,50.07914352,-123.1630783,,Ba
CALL08,CWH,ms1,1,,50.06896591,-123.1537094,,Ba
CALL09,CWH,ms1,1,,50.07606506,-123.1365433,,Ba
CALL10,CWH,ms1,1,,50.185062,-123.188117,,Ba
CALL11,CWH,ms1,1,,50.07432556,-123.1458588,,Ba
CALL12,CWH,ms1,1,,50.0764389,-123.1415024,,Ba
CALL13,CWH,ms1,1,,50.06810379,-123.1376953,,Ba
CALL14,CWH,ms1,1,,50.185062,-123.188117,,Ba
CALL15,MH,mm2,1,,50.15841293,-123.1301422,950,Ba
CALL16,CWH,ms1,4,,50.08223343,-123.1122665,,Ba
CALL17,CWH,ms1,1,,50.08354187,-123.1167679,,Ba
CALL18,CWH,ms1,11,,50.08605957,-123.1182404,,Ba
CALL19,CWH,ms1,1,,50.10198975,-123.1182098,,Ba
CALL20,MH,mm2,1,,50.1462822,-123.1501465,970,Ba
CALL21,CWH,ms1,1,,50.11821365,-123.0960541,,Ba
CALL22,CWH,ms1,1,,50.11169052,-123.1125183,,Ba
CALL23,CWH,ms1,1,,49.95420837,-123.1855469,,Ba
CALL26,MH,mm2,1,,50.15620422,-123.1693878,,Ba
CALL27,MH,mm2,1,,49.99054337,-123.2185822,1443,Ba
CALL29,MH,mm2,3,,49.99670792,-123.211853,1285,Ba
CALL30,MH,mm2,1,,49.99319458,-123.2096481,,Ba
CALL31,MH,mm2,1,,49.99698639,-123.207222,,Ba
CALL32,CWH,ms1,1,,49.99448013,-123.2001114,,Ba
CALL33,CWH,ms1,1,,50.13628387,-123.1335373,,Ba
CALL34,CWH,ms1,6,,50.13628387,-123.1335373,,Ba
CALL35,CWH,ms1,4,,50.14137268,-123.1354218,,Ba
CALL36,CWH,ms1,4,,50.14928055,-123.1464615,,Ba
CALL37,CWH,ms1,5,,50.14871597,-123.1523972,,Ba
CALL38,CWH,ms1,1,,49.96373749,-123.2052002,,Ba
CALL40,MH,mm2,8,,50.14116669,-123.1560364,,Ba
CALL41,MH,mm2,1,,50.13784027,-123.1543884,,Ba
CALL42,MH,mm2,9,,50.1578064,-123.1238403,,Ba
CALL43,MH,mm2,1,,49.97467804,-123.2170868,950,Ba
CALL44,MH,mm2,1,,49.98064804,-123.2185059,,Ba
CALL45,MH,mm2,1,,49.98279572,-123.218895,,Ba
CALL46,CWH,ms1,1,,49.97222519,-123.2299194,,Ba
CALL47,CWH,ms1,1,,49.96604919,-123.2138519,,Ba
CALL48,CWH,ms1,1,,50.07014084,-123.168129,,Ba
CALL49,CWH,ms1,1,,50.05750275,-123.1203918,,Ba
CALL50,MH,mm2,1,,50.14820099,-123.1245956,880,Ba
CALL53,CWH,ds1,7,,50.04285812,-123.1226883,,Ba
CALL54,MH,mm2,1,,50.14943695,-123.1278305,930,Ba
CALL55,CWH,ms1,1,,50.1264801,-123.1253204,,Ba
CALL56,CWH,ms1,1,,49.98994827,-123.1942444,,Ba
CALL57,CWH,ms1,6,,49.99517822,-123.1966095,,Ba
CALL59,CWH,ms1,1,,49.98032761,-123.186882,,Ba
CALL62,CWH,ms1,7,,50.13651276,-122.9855194,,Ba
CALL65,CWH,ms1,11,,50.13393784,-122.9781036,,Ba
CALL66,CWH,ds1,7,,50.00741959,-123.1609879,,Ba
CALL72,MH,mm2,3,,50.01417923,-123.181633,,Ba
CALL75,MH,mm2,3,,50.02072906,-123.1805344,,Ba
CALL76,MH,mm2,1,,50.01893997,-123.179863,,Ba
CALL01,MH,mm2,1,,50.189845,-123.19376,,Ba
EB1B36,MH,mm2,1,,51.74666595,-126.0483017,980,Ba
EB1B37,CWH,ws2,1,,51.6827774,-126.1311035,870,Ba
